,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita,rd,co2,fossil_production,fossil,energy
1603,Netherlands,2003,0.0,,-4.412,-28.028000000000002,0.0,,0.677,7.067,2.634,157.07,,0.0,0.0,0.0,0.0,522.0,27.506999999999998,3.448,9.511000000000001,3.333,100.0,1640.0839999999994,6172.4630000000025,,,96.59700000000001,2.545,26.570999999999998,88.617,55.02,0.07200000000000001,4.018,7.026,2.545,0.0,3.9619999999999997,0.025,1.32,1.6480000000000001,64897.233,0.68,97.931,6.952000000000001,1029.643,63554.25900000001,5469.833000000001,91.73899999999999,56.958999999999996,0.691,39.646,2.861,416.834,3396.087,25728.885,607.1669999999998,37477.14,0.075,-34.728,0.019,-0.10400000000000001,0.196,4.444,12.110999999999999,8.261000000000001,7.98,492.55300000000005,0.534,2.069,0.11599999999999999,21.75800000000001,1342.974,4.16,2.011,1.041,0.21600000000000005,10.946,248.00900000000001,675.665,7.273,0.14800000000000002,48.773999999999994,0.758,512.809,433.663,31652.911,,,157.07,2.634,-12.92,0.66,-1.03,6.94,428.39300000000003,5962.3859999999995,16201000.0,1051.4,244.543,4.101,-0.919,1.028,-0.1,10.811,667.309,0.026000000000000002,79.243,0.008,0.037000000000000005,0.084,1.5659999999999998,5.169,638000000000.0,1.3659999999999999,38.43,0.342,0.997,3.591,81.46300000000002,221.635,0.25,179.009,607.1669999999998,0.5896869109001855,0.36647858662473404
1605,Netherlands,2005,0.0,,-8.774,-62.833,0.0,,2.063,22.42,5.275,321.186,,0.0,0.0,0.0,0.0,494.0,23.58,-4.507,8.491,-4.444,94.167,1435.816,5753.4519999999975,,,99.661,5.2570000000000014,23.5,88.21700000000001,57.599,0.08800000000000001,3.997,7.117999999999999,5.2570000000000014,0.0,7.447,0.035,2.0669999999999997,1.598,67757.136,1.538,97.22,16.335,1078.146,65873.159,5389.906999999998,88.51700000000002,57.795,-2.864,37.382,-12.222000000000001,414.556,3519.215,25328.764,653.3340000000002,39917.753,0.08800000000000001,-8.658999999999999,0.021,-0.022000000000000002,0.237,5.3770000000000024,14.463,11.482999999999999,11.444,699.2080000000003,24.588,2.78,6.085,30.835,1883.977,4.011,3.928,0.97,0.406,10.753,244.21099999999998,656.972,7.142,6.152,51.347,33.001,569.423,434.875,34790.943,,,321.186,5.275,57.698,1.28,5.193,14.194,867.216,6089.115,16367000.0,1108.981,454.99699999999996,7.472,39.428000000000004,1.811,5.678999999999999,20.082,1227.005,0.036000000000000004,2.542,0.008,0.002,0.092,2.164,5.621,694000000000.0,2.074,10.012,0.501,0.506,5.56,126.27,339.70599999999996,0.219,176.922,653.3340000000002,0.6059791531017137,0.3708295986455532
1606,Netherlands,2006,0.0,,-1.271,-8.306000000000001,0.0,,-2.055,-22.785,5.242000000000001,314.6670000000001,,0.044000000000000004,0.47700000000000004,0.47700000000000004,29.018,478.0,24.053,-4.72,8.26,-4.444,89.72200000000002,1443.856,5457.56,,,98.685,5.172999999999999,23.737,87.166,57.141999999999996,0.106,3.469,6.287000000000001,5.172999999999999,0.0,8.05,0.037000000000000005,2.734,1.49,66070.332,-2.158,97.117,-23.267,1054.879,64165.388,5302.078,88.32799999999996,57.903,-3.9730000000000003,36.649,-16.472,398.084,3475.7909999999997,24214.334,645.028,39235.297999999995,0.107,18.792,0.026000000000000002,0.044000000000000004,0.281,6.4479999999999995,17.104,11.672,11.519,700.666,1.564,2.883,0.48200000000000004,31.316999999999997,1904.944,3.515,-13.755,0.8540000000000001,-1.479,9.274,211.01,564.092,6.371,-0.413,52.207,-2.35,567.073,382.431,34493.492999999995,,,314.6670000000001,5.242000000000001,-2.187,1.278,-0.31,13.883,844.4860000000001,6002.745,16440000.0,1086.1960000000001,489.657,8.157,9.766,2.029,1.9609999999999999,22.044,1340.852,0.037000000000000005,2.346,0.009000000000000001,0.002,0.094,2.2230000000000003,5.727,729000000000.0,2.7710000000000004,31.436999999999998,0.6729999999999999,1.7480000000000002,7.308,166.31900000000005,444.517,0.228,172.09799999999996,645.028,0.6114710786734783,0.3651787334422065
1607,Netherlands,2007,0.0,,-3.8760000000000003,-25.0,0.0,,1.6909999999999998,18.372,3.81,242.33,707.82,0.349,3.377,3.8539999999999996,233.463,483.0,23.733,8.978,8.852,8.056000000000001,97.77799999999999,1509.481,5923.418000000002,,,104.98899999999999,4.0,24.916999999999998,93.20700000000001,61.01,0.107,4.2,7.28,4.0,0.0,7.5829999999999975,0.038,3.438,1.42,66915.166,1.3719999999999999,96.81200000000001,14.475,1069.354,64781.87,5646.488,88.777,58.111000000000004,-2.519,35.132,-10.027999999999999,388.056,3696.008,23508.564,620.028,37561.536,0.102,1.0759999999999998,0.026000000000000002,0.003,0.284,6.482,17.218,11.222999999999999,11.783,713.802,12.444,3.188,3.897,35.214,2133.295,4.0,20.309,1.01,1.883,11.157,254.438,675.9010000000002,6.934,2.9,52.828,16.448,583.521,440.999,35349.888999999996,,,242.33,3.81,-22.967,0.968,-3.1889999999999996,10.695,647.896,6360.29,16507000.0,1104.569,459.36400000000003,7.222,9.135,2.178,2.0140000000000002,24.057,1457.395,0.036000000000000004,0.755,0.009000000000000001,0.001,0.095,2.276,5.747000000000001,778000000000.0,3.275,24.928,0.8270000000000001,1.8219999999999998,9.13,208.27700000000002,553.071,0.336,171.88099999999997,620.028,0.5798154773816715,0.31520971027143857
1608,Netherlands,2008,0.0,,14.363,89.056,0.0,,-1.2590000000000001,-13.905,4.776,309.6,-12.612,0.309,-0.486,3.3680000000000003,203.268,477.0,21.864,-5.398,8.481,-5.278,92.5,1417.371,5583.056,,,107.404,5.129,23.483,93.704,63.358999999999995,0.102,4.169,6.862,5.129,0.0,9.531,0.04,4.26,1.396,65829.55,-1.6909999999999998,96.38799999999999,-18.088,1051.266,63451.607,5655.734,87.245,58.99100000000001,4.08,37.031,15.833,403.889,3824.179,24377.668999999998,709.084,42798.401,0.095,-7.1229999999999976,0.024,-0.02,0.264,6.1560000000000015,15.933,12.755,13.7,826.882,11.88,3.612,4.183,39.398,2377.9429999999998,3.8819999999999997,-1.365,1.0090000000000001,-0.152,11.005,251.63,664.2230000000002,6.388999999999999,-4.909,50.875,-28.644000000000002,554.877,414.184,33490.883,,,309.6,4.776,25.459,1.23,2.7230000000000003,13.418,809.8489999999997,6482.615,16568000.0,1090.664,575.252,8.874,18.022000000000002,2.603,4.336,28.393,1713.72,0.037000000000000005,8.22,0.009000000000000001,0.008,0.10300000000000001,2.391,6.1960000000000015,781000000000.0,3.966,23.127,1.031,2.1109999999999998,11.241,257.105,678.4739999999998,0.228,174.862,709.084,0.6745048351226045,0.33568132990525834
1609,Netherlands,2009,0.0,,-7.6270000000000024,-54.083,0.0,,-1.449,-15.798,5.3820000000000014,367.586,30.898000000000003,0.41,1.041,4.408,265.14599999999996,449.0,21.379,-5.706,8.115,-5.278,87.22200000000002,1460.243,5246.138000000001,,,113.559,6.1110000000000015,24.278000000000002,98.476,68.872,0.098,4.248,5.3260000000000005,6.1110000000000015,0.0,10.835,0.045,4.581,1.435,64649.683,-1.939,95.90799999999999,-20.382,1030.884,62004.343,5923.041,86.71799999999998,60.648,2.4,38.478,9.693999999999999,413.584,4142.428,24875.717,655.001,39396.157999999996,0.086,-3.378,0.024,-0.009000000000000001,0.255,5.894,15.341,13.282,15.083,907.195,11.634,4.092,4.584,43.981,2645.341,3.741,1.2770000000000001,1.037,0.14,11.145,255.503,670.355,4.69,-4.468999999999999,49.316,-24.799,530.078,320.371,31882.487999999998,,,367.586,5.3820000000000014,19.485,1.492,2.614,16.032,964.27,6830.236,16626000.0,1074.866,651.691,9.541,15.649000000000001,3.055,4.4430000000000005,32.836,1974.985,0.04,13.579,0.011000000000000001,0.013999999999999999,0.11699999999999999,2.701,7.013,749000000000.0,4.034,6.968,1.119,0.7829999999999999,12.024000000000001,275.51,723.216,0.332,169.53900000000004,655.001,0.6353779862719763,0.3299732001461811
1610,Netherlands,2010,0.0,,14.911,97.667,0.0,,5.837999999999999,62.75100000000001,5.912000000000001,422.14599999999996,-37.961999999999996,0.24,-1.673,2.735,163.93,445.0,18.963,0.637,7.716,0.556,87.77799999999998,1353.953,5261.515,,,119.115,7.0429999999999975,22.588,103.95,75.333,0.105,3.969,6.029,7.0429999999999975,0.0,11.197000000000001,0.055999999999999994,3.9930000000000003,1.541,68190.147,6.2479999999999976,96.28,64.407,1095.2910000000004,65653.147,6230.871,87.26799999999999,63.244,13.057,41.102,54.0,467.584,4515.555,28027.555,752.6669999999997,45115.823,0.08800000000000001,6.4860000000000015,0.024,0.017,0.272,6.294,16.28,12.732000000000001,15.165999999999999,909.049,-3.767,3.72,-1.6569999999999998,42.325,2537.0,3.332,-7.144,0.91,-0.7959999999999999,10.349,237.907,620.336,5.061,1.859,47.461999999999996,9.852,539.93,361.36300000000006,32364.077,,,422.14599999999996,5.912000000000001,14.789000000000001,1.618,2.371,18.403,1103.094,7139.92,16683000.0,1137.616,671.143,9.4,-2.62,2.8110000000000004,-0.86,31.976,1916.664,0.047,32.93,0.013999999999999999,0.038,0.155,3.3489999999999998,9.29,738000000000.0,3.352,-13.413,0.915,-1.6130000000000002,10.411,239.354,624.069,0.5479999999999999,181.538,752.6669999999997,0.6871845016529848,0.35016887665749313
1611,Netherlands,2011,0.0,,-7.665,-57.693999999999996,0.0,,-4.287,-48.765,6.202000000000001,421.707,39.681999999999995,0.35100000000000003,1.085,3.82,228.22799999999998,436.0,18.794,-1.361,7.952000000000001,-1.194,86.583,1277.93,5172.864000000001,,,113.81299999999999,7.059,21.39,97.352,69.475,0.057,4.141,6.487,7.059,0.0,12.32,0.10400000000000001,5.1,1.464,65052.642,-4.836,95.726,-52.973,1042.319,62272.607,5816.227,85.537,61.043,-12.47,37.588,-58.306000000000004,409.278,4150.735,24452.03200000001,694.9730000000003,41520.657999999996,0.05,-45.614,0.013999999999999999,-0.124,0.14800000000000002,3.405,8.825,14.463,16.461,983.462,9.941,4.274,4.207,46.532,2780.035,3.638,3.687,0.986,0.382,10.731,247.40099999999998,641.097,5.7,1.209,50.187,6.527,546.457,387.561,32647.712000000003,,,421.707,6.202000000000001,-0.251,1.686,-0.046,18.357,1096.714,6799.688,16738000.0,1088.851,736.061,10.825,11.965,3.2880000000000003,3.826,35.802,2138.938,0.092,67.775,0.024,0.105,0.26,6.242000000000001,15.536,744000000000.0,4.481,26.947,1.214,2.806,13.217,304.70599999999996,789.635,0.232,168.271,694.9730000000003,0.6667565303904086,0.3441148539187755
1612,Netherlands,2012,0.0,,-1.575,-10.944,0.0,,-3.2739999999999996,-35.650999999999996,6.9879999999999995,429.00800000000004,3.75,0.376,0.14300000000000002,3.963,236.024,461.0,23.487,9.881,9.033,8.556000000000001,95.139,1441.8770000000006,5665.732,,,103.088,7.204,24.212,86.69200000000002,56.56399999999999,0.10400000000000001,3.915,5.916,7.204,0.0,12.481,0.191,4.982,1.3840000000000001,62720.376,-3.403,95.59899999999999,-35.47400000000001,1006.845,59959.780999999995,5162.712,84.095,54.87,-4.018,37.299,-16.444000000000006,392.834,3368.528,23394.095,684.028,40735.37,0.10099999999999999,82.027,0.026000000000000002,0.121,0.26899999999999996,6.2170000000000005,16.012,15.905,16.396,976.403,-0.379,4.401,-0.17600000000000002,46.356,2760.595,3.798,-6.032,0.9570000000000001,-0.647,10.083,233.14700000000002,600.485,5.739,-5.048,49.26600000000001,-27.585,518.872,352.30699999999996,30899.953999999998,,,429.00800000000004,6.9879999999999995,1.078,1.7619999999999998,0.198,18.555,1104.976,6139.114000000001,16792000.0,1053.201,743.2560000000003,12.107000000000001,1.3159999999999998,3.444,0.47100000000000003,36.273,2160.109,0.185,151.35,0.062,0.39399999999999996,0.654,11.353,38.924,761000000000.0,4.833,-2.912,1.218,-0.385,12.832,296.6790000000001,764.173,0.302,164.7,684.028,0.6793776599178623,0.3440851321919885
1613,Netherlands,2013,0.0,,5.852,40.028,0.0,,-2.984,-31.428,5.8660000000000005,353.501,-4.47,0.371,-0.177,3.786,224.778,472.0,24.249000000000002,0.057999999999999996,9.317,0.055999999999999994,95.195,1461.2920000000001,5651.5390000000025,,,101.507,5.954,24.614,86.51,56.07,0.114,2.891,5.8260000000000005,5.954,0.0,12.106,0.41,5.6270000000000024,1.251,60660.94,-2.734,95.845,-27.523000000000003,979.321,58140.664000000004,5135.977,85.226,55.236999999999995,-0.43799999999999994,38.278,-1.722,391.111,3328.783,23219.629,724.056,42985.997,0.113,8.847000000000003,0.028999999999999998,0.024,0.293,6.787000000000001,17.375,14.774000000000001,14.997,890.337,-8.423,4.155,-3.904,42.452,2520.275,2.8480000000000003,-26.599,0.7240000000000001,-2.682,7.401,171.63400000000001,439.403,5.74,-4.9830000000000005,48.25100000000001,-25.857,493.015,345.902,29269.49700000001,,,353.501,5.8660000000000005,-17.845,1.492,-3.3110000000000004,15.244000000000002,904.992,6026.314,16844000.0,1021.773,718.703,11.925999999999998,-3.37,3.43,-1.222,35.05,2080.873,0.40399999999999997,102.083,0.129,0.667,1.321,24.340999999999998,78.415,817000000000.0,5.544,12.273,1.41,1.575,14.407,334.074,855.311,0.281,164.685,724.056,0.7393449134655542,0.3453922967189729
1614,Netherlands,2014,0.0,,-16.6,-120.195,0.0,,-5.551,-56.715,4.857,296.7390000000001,17.054000000000002,0.45899999999999996,0.6459999999999999,4.4319999999999995,262.35,497.0,28.566999999999997,10.622,10.912,10.111,105.306,1745.398,6233.685,,,103.212,5.013,29.485,87.47399999999998,51.522,0.11199999999999999,4.091,6.4670000000000005,5.013,0.0,11.648,0.725,5.7970000000000015,1.199,57127.700999999994,-6.013999999999999,95.375,-58.901,920.421,54485.323,5178.113,84.751,49.918,-11.860999999999999,35.72,-46.388999999999996,344.722,3049.902,20406.233,603.862,35746.261,0.109,-2.674,0.03,-0.008,0.285,6.642,16.861,15.249,15.739,931.658,5.15,4.625,2.186,44.63800000000001,2642.3779999999997,3.964,40.678000000000004,1.079,3.011,10.412,242.171,616.351,6.266,-4.5889999999999995,48.742,-22.623,470.392,382.81300000000016,27845.405,,,296.7390000000001,4.857,-16.305999999999994,1.3219999999999998,-2.4859999999999998,12.758,755.23,6109.771,16893000.0,965.058,689.487,11.285,-2.352,3.5460000000000003,-0.825,34.226,2026.027,0.703,51.20399999999999,0.207,0.6759999999999999,1.9969999999999999,42.927,118.22399999999999,805000000000.0,5.617000000000001,2.407,1.5290000000000001,0.34700000000000003,14.754000000000001,343.18,873.362,0.228,157.66299999999995,603.862,0.6560715151001552,0.34032606790159525
1615,Netherlands,2015,0.0,,-24.035,-145.139,0.0,,1.222,11.793,4.476,291.291,-14.132,0.39,-0.626,3.806,224.675,514.0,35.721,21.63,13.112,22.778000000000002,128.083,2324.649,7561.898,,,110.23,4.934,39.375,92.46799999999999,47.273,0.09300000000000001,4.077,5.82,4.934,0.0,13.685,1.109,7.55,1.19,57672.170999999995,0.833,95.008,7.665,928.086,54793.107,5459.206,83.88600000000002,42.886,-1.136,34.888000000000005,-3.917,340.806,2790.938,20120.783,458.723,27082.452999999998,0.084,-17.403,0.024,-0.05,0.235,5.473,13.89,16.114,17.762,1048.647,9.248,4.992,4.128,48.76600000000001,2879.064000000001,3.699,-0.9179999999999999,1.056,-0.096,10.315999999999999,240.701,609.073,5.28,-2.38,47.008,-11.196,459.19599999999997,343.62,27110.426,,,291.291,4.476,-2.245,1.2770000000000001,-0.28600000000000003,12.472000000000001,736.317,6507.853,16938000.0,976.8510000000001,807.945,12.415,12.34,3.9360000000000004,4.223,38.449,2269.991,1.006,42.06,0.29,0.84,2.8369999999999997,65.446,167.502,821000000000.0,6.849,29.455,1.955,4.346,19.099,445.736,1127.606,0.268,164.2,458.723,0.49426777259866006,0.355926031886395
1616,Netherlands,2016,0.0,,-3.458,-15.860999999999999,0.0,,1.771,17.3,4.262,288.82599999999996,-19.78,0.307,-0.753,3.053,179.77700000000004,491.0,31.91,-7.33,11.939,-9.389,118.695,2162.424,6989.844,,,115.074,4.905,36.72,96.337,53.896,0.1,3.96,5.721,4.905,0.0,14.777000000000001,1.6019999999999999,8.17,1.185,58544.933,1.724,94.964,15.999,944.085,55596.553,5673.246,83.71799999999998,46.83600000000001,3.1460000000000004,35.36,10.722000000000001,351.528,3173.917,20701.258,442.861,26079.822,0.087,6.975,0.025,0.016,0.252,5.894,14.821,16.282,18.737000000000002,1103.404,2.668,5.0360000000000005,1.301,50.066,2948.38,3.4410000000000003,-3.4619999999999997,1.002,-0.35700000000000004,9.959,233.202,586.496,4.9719999999999995,3.194,47.665,14.665999999999999,473.86199999999997,336.904,27905.452,,,288.82599999999996,4.262,-1.104,1.2409999999999999,-0.138,12.334000000000001,726.342,6776.649,16981000.0,994.1519999999999,870.202,12.841,4.312,4.034,1.6580000000000001,40.107,2361.884,1.392,38.224000000000004,0.39399999999999996,1.084,3.9219999999999997,94.33,230.942,839000000000.0,7.1,7.579,2.0669999999999997,1.4480000000000002,20.546999999999997,481.153,1210.001,0.243,164.925,442.861,0.4690901772615813,0.36843942453935724
1617,Netherlands,2017,0.0,,-13.003,-57.583,0.0,,-1.344,-13.362,3.926,270.216,55.571999999999996,0.484,1.6969999999999998,4.749,279.026,459.0,26.7,-10.367,10.847000000000001,-12.306,106.389,1837.4679999999998,6250.454000000002,,,117.137,4.599,31.276,96.29799999999999,59.394,0.061,3.4019999999999997,5.629,4.599,0.0,17.437,2.208,10.569,,57622.291,-2.133,94.205,-20.135,923.95,54282.96400000001,5657.605,82.21,50.705,2.884,36.875,10.139,361.667,3489.4570000000012,21248.279,385.278,22635.455,0.052000000000000005,-39.648,0.015,-0.1,0.152,3.57,8.924,17.79,20.839000000000002,1224.31,13.527000000000001,5.795,6.772,56.839,3339.327,2.905,-14.59,0.867,-1.453,8.506,199.899,499.74699999999996,4.805,-3.792,46.482,-17.968,455.894,330.68,26784.232000000004,,,270.216,3.926,-6.775,1.172,-0.836,11.498,675.541,6881.915,17021000.0,980.789,1024.411,14.886,20.508000000000006,4.928,8.225,48.332,2839.579,1.885,40.525,0.562,1.589,5.511,129.69799999999998,323.769,,9.023,28.593000000000004,2.694,5.875,26.421999999999997,620.928,1552.319,0.27,162.61,385.278,0.41699009686671357,0.3607754696681288
1618,Netherlands,2018,0.0,,-16.172,-62.306000000000004,0.0,,-0.134,-1.315,3.983,267.012,53.262,0.743,2.53,7.279,426.664,441.0,24.02,-10.235,9.75,-10.889000000000001,95.5,1610.214,5597.894,,,114.365,4.555,27.47,91.96600000000001,58.358999999999995,0.07200000000000001,3.515,6.1370000000000005,4.555,0.0,18.884,3.693,10.564,,57413.458,-0.804,93.573,-7.426,916.5239999999999,53723.587999999996,5390.724,80.414,51.028999999999996,-2.22,36.105,-8.027999999999999,353.639,3420.805,20729.143,322.972,18931.564,0.063,18.381,0.018000000000000002,0.027999999999999997,0.18,4.2410000000000005,10.54,19.586,22.399,1312.9589999999996,10.751,6.4270000000000005,6.1110000000000015,62.949,3689.87,3.073,2.696,0.892,0.22899999999999998,8.736,206.024,512.048,5.3660000000000005,2.52,47.718,11.491,467.385,359.705,27396.552000000003,,,267.012,3.983,-1.538,1.156,-0.177,11.321,663.628,6703.683000000001,17060000.0,979.4739999999999,1106.935,16.512,12.168,5.535,5.881,54.214,3177.822,3.2289999999999996,66.557,0.937,3.668,9.179,216.477,538.0269999999998,,9.237,-0.633,2.68,-0.16699999999999998,26.255,619.206,1538.9620000000002,0.305,159.02,322.972,0.35238793528592816,0.34832331132179883
1619,Netherlands,2019,0.0,,-13.026,-42.07,0.0,,-0.424,-4.148,4.769,339.13199999999995,15.815,0.8640000000000001,1.151,8.43,493.07099999999997,382.0,14.572000000000001,-22.484,7.59,-21.471999999999998,74.028,1036.173,4329.873,,,121.568,5.797999999999999,17.715,94.943,71.44800000000002,0.07400000000000001,3.91,5.779,5.797999999999999,0.0,22.715,5.32,11.523,,57046.584,-1.6,92.46700000000001,-14.665,901.8589999999999,52749.549000000006,5553.19,78.09899999999998,58.772,4.1819999999999995,37.775,14.789000000000001,368.42800000000005,4178.998,21549.296000000002,280.903,16429.957,0.061,2.157,0.019,0.004,0.184,4.3389999999999995,10.744000000000002,21.901,26.625,1557.286,16.707,7.532999999999999,10.517000000000001,73.46600000000002,4297.0340000000015,3.216,10.828,0.993,0.946,9.681000000000001,228.68,566.263,4.754,-1.7080000000000002,47.103,-7.982,459.403,338.019,26870.38,,,339.13199999999995,4.769,23.215,1.43,2.628,13.95,815.918,7110.476,17097000.0,975.325,1328.605,18.685,17.655,6.54,9.571,63.785,3730.772,4.376,39.995,1.317,3.6710000000000003,12.85,311.153,751.581,,9.479,8.064,2.909,2.117,28.372,673.982,1659.4579999999999,0.35200000000000004,153.6,280.903,0.31147108361728393,0.35611820961040996
1620,New Zealand,2000,-0.38799999999999996,-0.099,,,,,4.32,9.324,1.531,152.112,,0.0,0.0,0.0,0.0,,25.059,-5.242000000000001,5.7120000000000015,-0.711,12.86,2489.149,3332.454,25.375,6575.571999999999,38.332,0.5870000000000001,9.606,10.450999999999999,0.845,24.189,0.0,0.0,3.572,2.985,27.881,0.0,0.12,2.289,58338.667,3.091,65.40899999999999,4.415,147.255,38158.873999999996,2708.1940000000004,27.264,2.205,6.367999999999999,26.109,3.5189999999999997,58.778,219.045,15231.405,,,63.104,6.612,30.149,4.21,67.875,6268.204000000002,17588.746,72.736,27.881,7224.929,6.727,34.591,4.908,77.874,20179.792,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.1719999999999997,33.588,1.608,75.617,0.0,19595.015,,,925.628,9.318999999999999,5.147,4.293,0.473,9.665,2504.519,9933.123,3859000.0,225.12900000000002,7224.929,72.736,6.727,34.591,4.908,77.874,20179.792,0.0,,0.0,0.0,0.0,0.0,0.0,98350137344.0,0.313,208.282,0.14800000000000002,0.226,0.33399999999999996,31.096,86.52799999999998,0.054000000000000006,32.339,25.375,0.17232012495331228,0.358027069368467
1621,New Zealand,2001,13.616,3.455,,,,,-0.745,-1.6769999999999998,1.2830000000000001,126.40700000000001,,0.0,0.0,0.0,0.0,,32.259,23.846999999999998,7.127999999999999,3.0669999999999997,15.927,3177.104000000001,4075.381,28.83,7377.243,38.489000000000004,0.494,12.415999999999999,13.509,1.093,21.462,0.0,0.0,3.3789999999999996,2.885,24.98,0.0,0.139,2.2119999999999997,57177.998,4.657,68.969,6.858,154.113,39435.208,3456.689000000001,35.098,2.839,5.511,27.754,3.239,62.016999999999996,279.585,15869.319,,,55.762,-11.845999999999998,26.776999999999997,-8.041,59.833999999999996,5491.812,15310.753,64.902,24.98,6392.016,-10.96,31.031,-8.535,69.339,17742.791,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.73,34.086999999999996,0.552,76.169,0.0,19490.506999999998,,,864.637,8.779,-5.63,4.082,-0.544,9.121,2333.888,9848.705,3908000.0,223.452,6392.016,64.902,-10.96,31.031,-8.535,69.339,17742.791,0.0,,0.0,0.0,0.0,0.0,0.0,101000000000.0,0.361,14.872,0.172,0.05,0.384,35.56800000000001,98.15,0.069,34.49,28.83,0.18707052617235403,0.36025901729185594
1622,New Zealand,2002,14.966,4.315,,,,,3.4389999999999996,7.685,0.98,98.15799999999999,,0.0,0.0,0.0,0.0,,26.783,-0.05,6.8870000000000005,-0.008,15.919,2681.732,4016.8140000000003,33.145,8363.633,39.681,0.389,10.628,11.562999999999999,0.935,24.666999999999998,0.0,0.0,3.2960000000000003,2.907,28.118000000000002,0.0,0.155,2.201,58323.529,-0.20199999999999999,66.542,-0.311,153.80100000000004,38809.36,2917.724,29.14,2.3569999999999998,-4.529,25.616,-2.8089999999999997,59.208,235.99200000000002,14940.264,,,62.163000000000004,13.982000000000001,29.506999999999998,8.366,68.2,6224.325,17209.256999999998,70.86,28.118000000000002,7095.13,11.532,33.458,7.996,77.335,19514.168999999998,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.29,34.038000000000004,2.506,78.675,0.0,19852.283,,,831.693,8.306000000000001,-4.526,3.767,-0.413,8.708,2197.3360000000002,10012.854,3963000.0,231.136,7095.13,70.86,11.532,33.458,7.996,77.335,19514.168999999998,0.0,,0.0,0.0,0.0,0.0,0.0,105000000000.0,0.391,11.145999999999999,0.184,0.043,0.426,39.111999999999995,107.57600000000001,0.075,34.66,33.145,0.21550575093790023,0.3635869916596626
